date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,IN,0,5,104,4,2,4.3683333333333332,131.05,1.8494213942986171,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,BH,0,5,104,4,2,13.651666666666667,409.55,8.2787548008894287,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,not_subscribed,IN,0,3,104,4,1,0.063333333333333339,3.8,0.47204968944099379,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,8A2WTP6VqHk,on_demand,subscribed,IN,0,18,104,4,1,0.19833333333333333,11.9,0.29188128525876872,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,snfQi-mwU8Y,on_demand,subscribed,IN,0,7,104,4,1,2.6711833333333335,160.271,4.2500928135773,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,not_subscribed,IN,7,3,104,4,2,0.90666666666666662,27.2,3.37888198757764,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,not_subscribed,IN,0,3,101,2,1,0.1303,7.818,0.12385931558935362,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,2OwM85MFCzo,on_demand,subscribed,IN,0,18,104,4,1,0.16333333333333333,9.8,0.37605525709900228,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,not_subscribed,IN,7,3,101,2,1,0.60801666666666665,36.481,0.57796261089987322,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,dI1c44fOIRA,on_demand,not_subscribed,IN,0,4,104,4,1,0.21166666666666667,12.7,0.391733497840839,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,3qnekV01J9k,on_demand,not_subscribed,IN,0,4,104,4,1,4.93,295.8,8.4057971014492754,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,7,104,4,1,0.57166666666666666,34.3,92.702702702702709,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,3,101,2,1,69.3018,4158.108,99.978552536667465,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,dI1c44fOIRA,on_demand,subscribed,IN,0,0,104,4,1,1.4316666666666666,85.9,2.6495990129549662,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,5,104,4,2,3.5383333333333336,106.15,2.5522962250540995,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,6JUDzr3TZ6Y,on_demand,subscribed,IN,0,4,104,4,2,0.28333333333333333,8.5,0.529925187032419,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,VMtRowlnSRw,on_demand,subscribed,IN,0,18,104,4,1,0.43333333333333335,26,0.23567802755620015,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,d-lHKDFjm04,on_demand,not_subscribed,IN,10,4,104,4,1,0.69166666666666665,41.5,78.301886792452834,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,95oVwLpdMXo,on_demand,not_subscribed,IN,10,4,104,4,1,0.41,24.6,87.857142857142861,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,XGcbBPew1qU,on_demand,subscribed,IN,0,5,104,4,2,1.7916666666666667,53.75,1.2268888381648027,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,o0s2y45de6g,on_demand,subscribed,IN,0,18,104,4,1,0.046666666666666669,2.8,0.023374238250271309,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,QnD6G1a7tEg,on_demand,subscribed,IN,0,18,104,4,1,0.098333333333333328,5.9,0.15708200212992546,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,tHh0ifK_epk,on_demand,subscribed,IN,0,4,104,4,2,25.221666666666668,756.65,33.779017857142854,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,live,subscribed,IN,0,8,105,4,2,5.3983333333333334,161.95,3.2737012330705477,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,93vyd328H9A,on_demand,subscribed,IN,0,18,104,4,1,0,0,0,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,live,subscribed,IN,0,4,104,4,2,0.3,9,0.18192844147968465,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,live,not_subscribed,IN,0,7,101,30,1,0.64405,38.643,0.78114008489993936,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,I00QtDKcPTg,on_demand,subscribed,IN,0,18,104,4,1,0.10833333333333334,6.5,0.14245014245014245,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,KW,0,7,104,4,1,32.445,1946.7,27.472480948348856,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,F7FDQAp49BE,on_demand,subscribed,IN,0,4,104,4,1,0.6166666666666667,37,0.84417065936573121,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,01Jnsw4n0UY,on_demand,not_subscribed,IN,0,5,104,4,1,0.16666666666666666,10,0.2352387673488591,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,U7EPiuee2qQ,on_demand,not_subscribed,IN,0,4,104,4,1,1.4326166666666666,85.957,7.3909716251074808,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,z3PMvTguces,on_demand,subscribed,IN,0,7,104,4,2,4.503333333333333,135.1,4.0485465987413845,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,subscribed,IN,0,3,104,4,1,0.016666666666666666,1,0.028481913984619765,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,IN,0,7,101,13,2,0.61541666666666661,18.4625,0.26054896979960485,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,snfQi-mwU8Y,on_demand,subscribed,IN,0,4,104,4,1,0.935,56.1,1.4876690533015116,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,y7zdvQdunCc,on_demand,subscribed,IN,0,4,104,4,1,0.083333333333333329,5,0.1450536698578474,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,not_subscribed,IN,0,7,104,4,1,0.205,12.3,0.35032754201082311,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,2icgivhWB0U,on_demand,subscribed,IN,0,8,104,4,1,0.99833333333333329,59.9,1.5542293720809548,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,WoWMRfc6-Z4,on_demand,not_subscribed,IN,0,5,104,4,2,17.22,516.6,8.0105442704295236,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,i_0EZuOZJ8M,on_demand,not_subscribed,IN,0,5,104,4,2,2.005,60.15,0.92666769372977964,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,subscribed,IN,0,0,101,2,3,126.0252,2520.504,35.570194750211684,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,G2tnAWQMdbE,on_demand,not_subscribed,IN,0,18,104,4,1,0.64833333333333332,38.9,0.56246385193753612,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,kqCq-Gr5btw,on_demand,subscribed,IN,0,18,104,4,1,0.13833333333333334,8.3,0.24106883531803661,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,HbDrT7dOzZ8,on_demand,not_subscribed,IN,10,4,104,4,1,0.11,6.6,22,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,subscribed,IN,0,3,104,4,8,3.14,23.55,2.9254658385093166,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,4,104,4,1,0.545,32.7,88.378378378378372,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,3,101,2,2,0.1474,4.422,0.08938750758035173,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,subscribed,IN,7,3,104,4,1,0.21166666666666667,12.7,1.5776397515527951,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,XGcbBPew1qU,on_demand,not_subscribed,IN,0,4,101,13,1,0.58125,34.875,0.796051129879023,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,not_subscribed,IN,0,5,104,4,3,0.73166666666666669,14.633333333333333,0.23183354457118716,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,dI1c44fOIRA,on_demand,subscribed,IN,0,4,104,4,3,7.47,149.4,4.6082665021591609,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,_S_xtMhjzyo,on_demand,subscribed,IN,0,18,104,4,1,0.24833333333333332,14.9,0.92489137181874614,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,3qnekV01J9k,on_demand,subscribed,IN,0,4,104,4,1,0.046666666666666669,2.8,0.079568059107701053,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,6KtL6lFl4a8,on_demand,not_subscribed,IN,10,4,104,4,1,0.23666666666666666,14.2,101.42857142857143,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,subscribed,IN,0,3,105,4,1,0.49333333333333335,29.6,0.41772509173017219,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,subscribed,IN,0,3,104,4,8,9.1966666666666672,68.975,0.97339825007056169,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,LxlDbgsEsaY,on_demand,subscribed,IN,0,4,104,4,1,2.6733333333333333,160.4,16.334012219959266,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,QQdQZKyjScE,on_demand,not_subscribed,IN,10,4,104,4,1,0.42333333333333334,25.4,74.705882352941174,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,subscribed,IN,7,3,104,4,3,1.5433333333333332,30.866666666666664,0.43560071502493181,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,3qnekV01J9k,on_demand,not_subscribed,IN,0,5,101,2,2,3.5721833333333333,107.1655,3.0453395851094061,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,not_subscribed,IN,0,7,104,4,3,2.2433333333333332,44.866666666666667,0.63317339354595914,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,CcVFLb04QmI,on_demand,subscribed,IN,0,7,104,4,1,0,0,0,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,subscribed,IN,0,18,104,4,1,0.265,15.9,0.25190114068441066,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,xLGsiudA4H8,on_demand,subscribed,IN,0,3,104,4,1,3.9716666666666667,238.3,4.3983019564414914,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,DGUnDlCRe44,on_demand,not_subscribed,IN,0,4,104,4,1,0.23166666666666666,13.9,0.38197306952459464,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,XO-MzUpHVh0,on_demand,not_subscribed,IN,0,4,105,4,1,0.23166666666666666,13.9,0.46364242828552366,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,live,subscribed,IN,0,4,101,2,3,9.81565,196.313,24.386708074534162,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,17,104,4,1,0.096666666666666665,5.8,0.117242773398019,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,nDlUZMAQlHM,on_demand,not_subscribed,IN,0,14,104,4,1,0.54,32.4,0.60538116591928248,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,NyFEyTIOcCM,on_demand,subscribed,IN,0,7,104,4,1,0.2,12,0.2533783783783784,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,2bh5NkMaLm8,on_demand,not_subscribed,IN,0,7,104,4,1,0.11666666666666667,7,0.13177710843373494,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,not_subscribed,IN,0,4,105,4,1,0.048333333333333332,2.9,0.082597550555397317,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,not_subscribed,IN,0,4,104,4,2,1.0216666666666667,30.65,0.87297066362859588,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,Wv75UHokN4I,on_demand,subscribed,IN,0,8,104,4,1,15.315,918.9,44.093090211132434,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,Wv75UHokN4I,on_demand,subscribed,IN,0,4,104,4,3,21.963333333333335,439.26666666666665,21.078055022392835,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,subscribed,IN,0,4,101,2,1,0.42548333333333332,25.529,0.3602737792830934,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,o2TX67F6F8Y,on_demand,subscribed,IN,0,4,104,4,1,0.195,11.7,0.33466819221967964,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,nDlUZMAQlHM,on_demand,not_subscribed,IN,0,4,104,4,1,1.31795,79.077,1.4775224215246636,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,xAF_q7q6BB0,on_demand,not_subscribed,IN,0,18,104,4,1,0.33166666666666667,19.9,1.0321576763485478,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-W4RgHBKOJo,on_demand,not_subscribed,IN,0,4,105,4,1,0.50166666666666671,30.1,0.40841248303934868,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,not_subscribed,IN,0,4,104,4,2,0.061666666666666668,1.85,0.026107818233135762,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,live,not_subscribed,IN,0,3,104,25,1,0.092633333333333331,5.558,0.11235091974934304,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,0,101,2,1,0.033916666666666664,2.035,0.041136042045684253,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,subscribed,IN,0,7,104,4,2,0.215,6.45,0.80124223602484468,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,5,104,4,1,1.965,117.9,2.383262583383869,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,K-8KYIyhIjA,on_demand,not_subscribed,IN,10,4,104,4,1,0.096666666666666665,5.8,96.666666666666671,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,4,101,2,1,1.4469666666666667,86.818,2.0874729502284204,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,bW3AVOa5Tnc,on_demand,subscribed,IN,0,3,104,4,1,24.035,1442.1,23.58684985279686,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,subscribed,IN,10,4,104,4,1,0.83833333333333337,50.3,83.833333333333329,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,tHh0ifK_epk,on_demand,not_subscribed,IN,0,9,104,4,1,2.115,126.9,5.6651785714285712,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,yKDV8bDyf7A,on_demand,subscribed,IN,0,18,104,4,1,0,0,0,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,1idU46HTcF4,on_demand,not_subscribed,IN,10,4,104,4,1,0.20666666666666667,12.4,72.941176470588232,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,live,not_subscribed,IN,7,3,104,4,2,1.2333333333333334,37,4.5962732919254661,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,8Si5HwcqfbI,on_demand,subscribed,IN,0,4,104,4,1,1.2016666666666667,72.1,1.292809754348216,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,OArTfsrz3M0,on_demand,subscribed,IN,0,18,104,4,1,0.05,3,0.093023255813953487,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,subscribed,IN,0,7,105,4,2,0.083333333333333329,2.5,0.035280835450183463,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,9O589BsrFqE,on_demand,subscribed,IN,0,4,104,4,1,0.62,37.2,0.29631989804046521,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,CcVFLb04QmI,on_demand,not_subscribed,IN,2,4,104,4,1,0.49125,29.475,0.77996824556761046,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,lJXPst8ajz0,on_demand,subscribed,IN,0,7,104,4,1,9.4,564,51.9815668202765,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,K__C9H4o6E0,on_demand,subscribed,IN,0,18,104,4,1,0.025,1.5,0.076530612244897961,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,IN,0,3,105,4,1,0.09,5.4,0.07620660457239628,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,IN,7,3,104,4,1,0.6,36,0.5080440304826418,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,5F8epT3bCdQ,on_demand,subscribed,IN,0,3,104,4,1,0.036666666666666667,2.2,0.0686427457098284,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,af1TdkjuagE,on_demand,subscribed,IN,0,18,104,4,4,0.52,7.8,0.33191489361702126,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,oPrWAuUsxgw,on_demand,not_subscribed,IN,10,4,104,4,1,0.19666666666666666,11.8,107.27272727272727,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,1dbiNX6VYqA,on_demand,subscribed,IN,0,18,105,4,1,1.2283333333333333,73.7,2.6829268292682928,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,1dbiNX6VYqA,on_demand,subscribed,IN,0,18,104,4,1,0.90573333333333328,54.344,1.9783036039315618,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,subscribed,IN,0,4,105,4,1,0.48666666666666669,29.2,0.83167188835089723,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,subscribed,IN,0,4,104,4,1,0.28166666666666668,16.9,0.48134434634007406,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,axySD8SV6vg,on_demand,not_subscribed,IN,10,4,104,4,1,0.76166666666666671,45.7,78.793103448275858,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,QebAK9_79mA,on_demand,subscribed,IN,0,3,104,4,2,9.5466666666666669,286.4,6.4431946006749152,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,3,104,4,3,9.125,182.5,4.388074056263525,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,d7na_44_4_4,on_demand,subscribed,IN,0,4,104,4,1,8.8666833333333326,532.001,2.5159659493970206,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,7,3,104,4,1,0.515,30.9,0.74296705938927632,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,subscribed,IN,0,4,105,4,1,0.031666666666666669,1.9,0.2360248447204969,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,C4CvZRUgd5Y,on_demand,not_subscribed,IN,10,4,104,4,1,0.255,15.3,102,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,_DfR3j9IgTk,on_demand,not_subscribed,IN,10,4,104,4,1,0.30833333333333335,18.5,44.047619047619051,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,subscribed,IN,0,4,101,2,1,6.9337333333333335,416.024,6.5910012674271226,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FJZjFGT-XBQ,on_demand,not_subscribed,IN,0,18,104,4,1,0.23333333333333334,14,0.23356690023356691,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,on_demand,subscribed,IN,0,4,104,4,2,0.535,16.05,0.22650296359017782,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,0,101,2,1,0.2089,12.534,0.25336567616737415,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,qhiURgwYE0E,on_demand,subscribed,IN,0,5,104,4,1,0.14666666666666667,8.8,0.23115313895455739,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,5,104,4,1,0.115,6.9,0.13947847180109157,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,fbSyJpQ4MH0,on_demand,not_subscribed,IN,0,4,105,4,1,0.35666666666666669,21.4,1.1941964285714286,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,qGOiYsubBsY,on_demand,subscribed,IN,0,18,104,4,1,0.265,15.9,0.46819787985865724,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,IDeR06ieouo,on_demand,not_subscribed,IN,10,4,104,4,1,0.39833333333333332,23.9,95.6,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,live,subscribed,IN,0,3,104,4,7,5.605,48.042857142857144,5.9680567879325643,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,e6tDMVKmC60,on_demand,subscribed,IN,0,4,104,4,1,0.49166666666666664,29.5,0.29426433915211969,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,not_subscribed,IN,0,3,102,1,1,0.022783333333333333,1.367,0.021657160963244614,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,7Pb-wiDGWiQ,on_demand,not_subscribed,IN,10,4,104,4,1,0.13166666666666665,7.9,52.666666666666664,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,xLGsiudA4H8,on_demand,subscribed,IN,0,4,104,4,1,0.08,4.8,0.08859357696567,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,HVJD141Z47k,on_demand,not_subscribed,IN,0,7,104,4,1,0.31166666666666665,18.7,0.3616321794623864,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,live,subscribed,IN,7,3,104,4,3,0.70166666666666666,14.033333333333333,1.7432712215320911,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,KTc0Qerkb0Q,on_demand,not_subscribed,IN,0,8,104,4,1,3.2527333333333335,195.164,10.315221987315011,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,hPLbxYZPZ-s,on_demand,not_subscribed,IN,0,3,104,4,1,2.03,121.8,1.6175298804780875,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,lo_yRyIJZ-w,on_demand,subscribed,IN,10,7,104,4,1,0.465,27.9,90,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,2bh5NkMaLm8,on_demand,subscribed,IN,0,4,104,4,1,0.25,15,0.28237951807228917,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,02vBPWml_jY,on_demand,subscribed,IN,10,4,104,4,2,0.54,16.2,52.258064516129032,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,subscribed,IN,0,3,104,4,34,104.97916666666667,185.25735294117646,2.6144136740216832,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,gs1hfZy7uwM,on_demand,not_subscribed,IN,0,18,104,4,1,0.18333333333333332,11,0.49085229808121372,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,subscribed,IN,7,3,104,4,2,0.7583333333333333,22.75,0.32105560259666949,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,IN,0,7,105,4,1,1.175,70.5,0.99491955969517354,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,q1z-Wd-WqJA,on_demand,not_subscribed,IN,0,5,104,4,1,0.14233333333333334,8.54,0.11420165819737897,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,aXkTv0adU7o,live,not_subscribed,IN,0,7,104,4,27,31.98,71.066666666666663,1.0029165490638818,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,uwjKHtm7AgU,on_demand,not_subscribed,IN,10,4,104,4,1,0.6333333333333333,38,88.372093023255815,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,HVJD141Z47k,on_demand,not_subscribed,IN,0,14,104,4,1,1.9033333333333333,114.2,2.2084703152194933,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,w4kZ_xM2sJM,on_demand,subscribed,IN,0,14,104,4,1,0.1,6,0.20046775810223855,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,yAK30PBHBeE,on_demand,subscribed,IN,0,18,104,4,2,0.24333333333333335,7.3,0.087101777830807775,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,snfQi-mwU8Y,on_demand,not_subscribed,IN,0,18,104,4,1,2.4946666666666668,149.68,3.9692389286661363,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,not_subscribed,KW,0,5,104,4,1,5.2383333333333333,314.3,39.043478260869563,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,24,104,4,4,1.3216666666666668,19.825,53.581081081081081,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,XGcbBPew1qU,on_demand,not_subscribed,IN,0,4,104,4,2,1.6866666666666668,50.6,1.1549874457886327,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,3,104,4,7,3.1566666666666667,27.057142857142857,0.65056847456462752,0,0
20231227,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,not_subscribed,IN,0,5,101,13,1,9.9291833333333326,595.751,74.006335403726709,0,0
date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231230,UC7zbbglcdBEvi9C3W_K7DCQ,aP2nm6WJFnI,on_demand,not_subscribed,IN,10,4,104,4,1,0.11,6.6,66,0,0
20231230,UC7zbbglcdBEvi9C3W_K7DCQ,XqsJEmksJJY,live,not_subscribed,KW,0,4,104,4,1,0.29833333333333334,17.9,0.69379844961240311,0,0
